Label,Brand_Clean,Name,Price,price_category,Rank,Quality_Score,Ingredients_List,Ingredients_Text,contains_irritants,irritant_list,Combination,Dry,Normal,Oily,Sensitive,Price_normalized,ingredient_complexity,brand_popularity_norm
Sun protect,Ilia,Radiant Translucent Powder SPF 20,34,Medium,4.8,0.04,['this ingredient list is subject to change it is the most up-to-date ingredient list and may differ from product packaging'],this ingredient list is subject to change it is the most up-to-date ingredient list and may differ from product packaging,False,[],0,0,0,0,0,0.08446866485013624,1,0.02564102564102564
Sun protect,Estée Lauder,DayWear UV Base Advanced Anti-Oxidant & UV Defense SPF 50,44,Medium,4.2,0.1599999999999999,"['daywear adv mt-prt aouv def spf50 division el estee lauderactive ingredients avobenzone 300', 'homosalate 500', 'octisalate 500', 'octocrylene 270', 'oxybenzone 300ingredients water', 'butyloctyl salicylate', 'methyl trimethicone', 'neopentyl glycol diheptanoate', 'aleurites moluccana kukui seed oil', 'lauryl peg-9 polydimethylsiloxyethyl dimethicone', 'peg-100 stearate', 'butylene glycol', 'glyceryl stearate', 'dipentaerythrityl tri-polyhydroxystearate', 'potassium cetyl phosphate', 'gentiana lutea gentian root extract', 'polygonum cuspidatum root extract', 'hordeum vulgare barley extractextrait dorge', 'triticum vulgare wheat germ extract', 'fumaria officinalis flowerleafstem extract', 'citrus medica limonum lemon fruit extract', 'hydrolyzed rice bran extract', 'hydrolyzed rice extract', 'rosmarinus officinalis rosemary leaf extract', 'vitis vinifera grape seed extract', 'artemia extract', 'laminaria ochroleuca extract', 'algae extract', 'hydrogenated lecithin', 'thermus thermophillus ferment', 'squalane', 'glycerin', 'sorbitol', 'linoleic acid', 'caffeine', 'cholesterol', 'ethylhexylglycerin', 'lecithin', 'ergothioneine', 'sodium hyaluronate', 'polyquaternium-51', 'cetyl alcohol', 'trehalose', 'palmitoyl hydroxypropyltrimonium amylopectinglycerin crosspolymer', 'ammonium acryloyldimethyltauratevp copolymer', 'vpeicosene copolymer', 'tetrahexyldecyl ascorbate', 'saccharide isomerate', 'caprylyl glycol', 'capryliccapric triglyceride', 'sodium pca', 'cyclodextrin', 'urea', 'dehydroxanthan gum', 'tocopheryl acetate', 'glycyrrhetinic acid', 'nordihydroguaiaretic acid', 'ascorbyl tocopheryl maleate', 'citric acid', 'stearic acid', 'sodium dehydroacetate', 'fumaric acid', 'ethylbisiminomethylguaiacol manganese chloride', 'silica', 'phenoxyethanol', 'disodium edta', 'bht', 'fragrance', 'mica', 'titanium dioxide ci 77891', 'blue 1 ci 42090', 'yellow 5 ci 19140']",daywear adv mt-prt aouv def spf50 division el estee lauderactive ingredients avobenzone 300 homosalate 500 octisalate 500 octocrylene 270 oxybenzone 300ingredients water butyloctyl salicylate methyl trimethicone neopentyl glycol diheptanoate aleurites moluccana kukui seed oil lauryl peg-9 polydimethylsiloxyethyl dimethicone peg-100 stearate butylene glycol glyceryl stearate dipentaerythrityl tri-polyhydroxystearate potassium cetyl phosphate gentiana lutea gentian root extract polygonum cuspidatum root extract hordeum vulgare barley extractextrait dorge triticum vulgare wheat germ extract fumaria officinalis flowerleafstem extract citrus medica limonum lemon fruit extract hydrolyzed rice bran extract hydrolyzed rice extract rosmarinus officinalis rosemary leaf extract vitis vinifera grape seed extract artemia extract laminaria ochroleuca extract algae extract hydrogenated lecithin thermus thermophillus ferment squalane glycerin sorbitol linoleic acid caffeine cholesterol ethylhexylglycerin lecithin ergothioneine sodium hyaluronate polyquaternium-51 cetyl alcohol trehalose palmitoyl hydroxypropyltrimonium amylopectinglycerin crosspolymer ammonium acryloyldimethyltauratevp copolymer vpeicosene copolymer tetrahexyldecyl ascorbate saccharide isomerate caprylyl glycol capryliccapric triglyceride sodium pca cyclodextrin urea dehydroxanthan gum tocopheryl acetate glycyrrhetinic acid nordihydroguaiaretic acid ascorbyl tocopheryl maleate citric acid stearic acid sodium dehydroacetate fumaric acid ethylbisiminomethylguaiacol manganese chloride silica phenoxyethanol disodium edta bht fragrance mica titanium dioxide ci 77891 blue 1 ci 42090 yellow 5 ci 19140,True,"['cetyl alcohol', 'citric acid', 'phenoxyethanol', 'fragrance']",0,0,0,0,0,0.11171662125340599,72,0.3974358974358974
Sun protect,Dr. Dennis Gross Skincare,Dark Spot Sun Defense Broad Spectrum SPF 50,42,Medium,3.8,0.24,"['acrylatescarbamate copolymer', 'aluminum hydroxide', 'ascorbyl glucoside', 'benzyl alcohol', 'bht', 'bis-ethylhexyl hydroxydimethoxy benzylmalonate', 'boerhavia diffusa root extract', 'butylene glycol', 'c12-15 alkyl benzoate', 'caprylyl glycol', 'carbomer', 'carthamus tinctorius safflower seed oil', 'citric acid', 'citrus aurantium dulcis orange oil', 'citrus aurantium dulcis orange peel extract', 'coco-caprylatecaprate', 'coconut alkanes', 'disodium edta', 'echium plantagineum seed oil', 'glycerin', 'glycolic acid', 'hydrogenated lecithin', 'hydroxyethyl acrylatesodium acryloyldimethyl taurate copolymer', 'hydroxypropyl cyclodextrin', 'isohexadecane', 'isononyl isononanoate', 'isopropyl titanium triisostearate', 'magnesium ascorbyl phosphate', 'melatonin', 'nordihydroguaiaretic acid', 'oenothera biennis evening primrose oil', 'olea europaea olive fruit oil', 'oleanolic acid', 'oryza sativa rice extract', 'palmitoyl tripeptide-38', 'peg-60 almond glycerides', 'pentylene glycol', 'phenoxyethanol', 'phospholipids', 'polyhydroxystearic acid', 'polysorbate 60', 'potassium sorbate', 'propanediol', 'saccharide isomerate', 'sodium benzoate', 'sodium citrate', 'sodium hyaluronate', 'sodium pca', 'sphingolipids', 'stearic acid', 'tetrahexyldecyl ascorbate', 'tocopherol', 'water', 'xanthan gum', 'zinc pca']",acrylatescarbamate copolymer aluminum hydroxide ascorbyl glucoside benzyl alcohol bht bis-ethylhexyl hydroxydimethoxy benzylmalonate boerhavia diffusa root extract butylene glycol c12-15 alkyl benzoate caprylyl glycol carbomer carthamus tinctorius safflower seed oil citric acid citrus aurantium dulcis orange oil citrus aurantium dulcis orange peel extract coco-caprylatecaprate coconut alkanes disodium edta echium plantagineum seed oil glycerin glycolic acid hydrogenated lecithin hydroxyethyl acrylatesodium acryloyldimethyl taurate copolymer hydroxypropyl cyclodextrin isohexadecane isononyl isononanoate isopropyl titanium triisostearate magnesium ascorbyl phosphate melatonin nordihydroguaiaretic acid oenothera biennis evening primrose oil olea europaea olive fruit oil oleanolic acid oryza sativa rice extract palmitoyl tripeptide-38 peg-60 almond glycerides pentylene glycol phenoxyethanol phospholipids polyhydroxystearic acid polysorbate 60 potassium sorbate propanediol saccharide isomerate sodium benzoate sodium citrate sodium hyaluronate sodium pca sphingolipids stearic acid tetrahexyldecyl ascorbate tocopherol water xanthan gum zinc pca,True,"['benzyl alcohol', 'citric acid', 'citrus aurantium dulcis orange oil', 'glycolic acid', 'phenoxyethanol']",0,0,0,0,0,0.10626702997275204,55,0.3076923076923077
Sun protect,Coola,Classic Face SPF 30 - Cucumber,32,Medium,4.4,0.1199999999999998,"['caprylohydroxamic acid', 'caprylyl glycol', 'carthamus tinctorius organic safflower oleosomes', 'citrus aurantium dulcis organic orange fruit water', 'cucumis sativus cucumber fruit extract', 'dicaprylyl carbonate', 'euterpe oleracea annuus organic sunflower seed extract', 'hydrogenated polydecene', 'linum usitatissimum organic linseed seed oil', 'oenothera biennis organic evening primrose oil', 'plankton extract', 'propanediol', 'sodium polyacryloyldimethyl taurate', 'sodium stearoyl glutamate', 'trideceth-10', 'trisodium ethylenediamine disuccinate', 'water', 'xanthan gum']",caprylohydroxamic acid caprylyl glycol carthamus tinctorius organic safflower oleosomes citrus aurantium dulcis organic orange fruit water cucumis sativus cucumber fruit extract dicaprylyl carbonate euterpe oleracea annuus organic sunflower seed extract hydrogenated polydecene linum usitatissimum organic linseed seed oil oenothera biennis organic evening primrose oil plankton extract propanediol sodium polyacryloyldimethyl taurate sodium stearoyl glutamate trideceth-10 trisodium ethylenediamine disuccinate water xanthan gum,False,[],1,1,1,0,1,0.07901907356948229,18,0.23076923076923078
Sun protect,Clinique,Repairwear Laser Focus Line Smoothing Cream Broad Spectrum SPF 15 for Very Dry to Dry Combination Skin,50,Medium,4.4,0.1199999999999998,"['octinoxate 75', 'octisalate 35', 'titanium dioxide 17water', 'neopentyl glycol diheptanoate', 'simmondsia chinensis jojoba butter', 'glycerin', 'petrolatum', 'octyldodecyl neopentanoate', 'di-c12-15 alkyl fumarate', 'dimethicone', 'hydrogenated lecithin', 'butylene glycol', 'hydrogenated polyisobutene', 'pentaerythrityl tetraethylhexanoate', 'hexyldecyl stearate', 'polyethylene', 'pentylene glycol', 'potato starch modified', 'citrus reticulata tangerine peel extract', 'saccharomyces lysate extract', 'polygonum cuspidatum root extract', 'algae extract', 'coffea robusta seed extract', 'astrocaryum murumuru seed butter', 'padina pavonica thallus extract', 'betula alba birch bark extract', 'creatine', 'adenosine phosphate', 'laurdimonium hydroxypropyl hydrolyzed soy protein', 'linoleic acid', 'hydrolyzed rice extract', 'hydroxyproline', 'triticum vulgare wheat germ extract', 'hordeum vulgare barley extractextrait dorge', 'sigesbeckia orientalis st pauls wort extract', 'coleus barbatus extract', 'acetyl hexapeptide-8', 'sodium dna', 'caffeine', 'cholesterol', 'ethylhexyl stearate', 'sorbitol', 'ethylhexyl palmitate', 'decarboxy carnosine hcl', 'phytosphingosine', 'propylene glycol dicaprate', 'tocopheryl acetate', 'peg-100 stearate', 'disodium nadh', 'caprylyl glycol', 'acrylates copolymer', 'c12-16 alcohols', 'polysilicone-11', 'squalane', 'palmitic acid', 'trehalose', 'glyceryl stearate', 'sodium rna', 'dipalmitoyl hydroxyproline', 'proline', 'citric acid', 'potassium sorbate', 'aminopropyl ascorbyl phosphate', 'behenyl alcohol', 'methicone', 'ammonium acryloyldimethyltauratevp copolymer', 'hexylene glycol', 'xanthan gum', 'sodium hydroxide', 'sodium hyaluronate', 'aluminum hydroxide', 'potassium sulfate', 'glycine', 'lecithin', 'carbomer', 'disodium edta', 'phenoxyethanol']",octinoxate 75 octisalate 35 titanium dioxide 17water neopentyl glycol diheptanoate simmondsia chinensis jojoba butter glycerin petrolatum octyldodecyl neopentanoate di-c12-15 alkyl fumarate dimethicone hydrogenated lecithin butylene glycol hydrogenated polyisobutene pentaerythrityl tetraethylhexanoate hexyldecyl stearate polyethylene pentylene glycol potato starch modified citrus reticulata tangerine peel extract saccharomyces lysate extract polygonum cuspidatum root extract algae extract coffea robusta seed extract astrocaryum murumuru seed butter padina pavonica thallus extract betula alba birch bark extract creatine adenosine phosphate laurdimonium hydroxypropyl hydrolyzed soy protein linoleic acid hydrolyzed rice extract hydroxyproline triticum vulgare wheat germ extract hordeum vulgare barley extractextrait dorge sigesbeckia orientalis st pauls wort extract coleus barbatus extract acetyl hexapeptide-8 sodium dna caffeine cholesterol ethylhexyl stearate sorbitol ethylhexyl palmitate decarboxy carnosine hcl phytosphingosine propylene glycol dicaprate tocopheryl acetate peg-100 stearate disodium nadh caprylyl glycol acrylates copolymer c12-16 alcohols polysilicone-11 squalane palmitic acid trehalose glyceryl stearate sodium rna dipalmitoyl hydroxyproline proline citric acid potassium sorbate aminopropyl ascorbyl phosphate behenyl alcohol methicone ammonium acryloyldimethyltauratevp copolymer hexylene glycol xanthan gum sodium hydroxide sodium hyaluronate aluminum hydroxide potassium sulfate glycine lecithin carbomer disodium edta phenoxyethanol,True,"['c12-16 alcohols', 'citric acid', 'behenyl alcohol', 'phenoxyethanol']",0,0,0,0,0,0.12806539509536785,77,1.0
Sun protect,Supergoop!,Invincible Setting Powder SPF 45 Refill,20,Budget,5.0,0.0,"['calcium aluminum borosilicate', 'silica', 'polymethyl methacrylate', 'ethylhexylglycerin', 'triethoxycaprylysilane', 'nylon-612', 'sodium dehydroacetate', 'olive glycerides', 'ascorbyl palmitate', 'ceramide 3 may contain - iron oxides ci 77492', '77491', '77499', 'titanium dioxide ci 77891']",calcium aluminum borosilicate silica polymethyl methacrylate ethylhexylglycerin triethoxycaprylysilane nylon-612 sodium dehydroacetate olive glycerides ascorbyl palmitate ceramide 3 may contain - iron oxides ci 77492 77491 77499 titanium dioxide ci 77891,False,[],1,1,1,1,1,0.04632152588555858,13,0.1794871794871795
Sun protect,Moroccanoil,Face Lotion SPF 30,38,Medium,0.0,1.0,"['water', 'butyloctyl salicylate', 'dimethicone', 'butylene glycol', 'aluminum starch octenylsuccinate', 'methyl methacrylate crosspolymer', 'styreneacrylates copolymer', 'peg-8 stearate', 'glyceryl stearate', 'argania spinosa argan kernel oil', 'spirulina maxima algae extract', 'hydrolyzed vegetable protein', 'aristotelia chilensis maqui fruit extract', 'aronia arbutifolia chokeberry fruit extract', 'euterpe oleracea acai fruit extract', 'garcinia mangostana mangosteen fruit extract', 'lycium barbarum fruit goji extract', 'morinda citrifolia noni fruit extract', 'punica granatum pomegranate fruit extract', 'vaccinium myrtillus bilberry fruit extract', 'fragrance', 'vpeicosene copolymer', 'peg-100 stearate', 'cetearyl alcohol', 'caprylyl glycol', 'sorbitan oleate', 'peg-8 laurate', 'hexylene glycol', 'tetrasodium glutamate diacetate', 'xanthan gum', 'glycerin', 'trehalose', 'chlorphenesin', 'citric acid', 'benzoic acid', 'sorbic acid', 'phenoxyethanol', 'hydroxycitronellal', 'butylphenyl methylpropional', 'linalool', 'hexyl cinnamal', 'alpha-isomethyl ionone']",water butyloctyl salicylate dimethicone butylene glycol aluminum starch octenylsuccinate methyl methacrylate crosspolymer styreneacrylates copolymer peg-8 stearate glyceryl stearate argania spinosa argan kernel oil spirulina maxima algae extract hydrolyzed vegetable protein aristotelia chilensis maqui fruit extract aronia arbutifolia chokeberry fruit extract euterpe oleracea acai fruit extract garcinia mangostana mangosteen fruit extract lycium barbarum fruit goji extract morinda citrifolia noni fruit extract punica granatum pomegranate fruit extract vaccinium myrtillus bilberry fruit extract fragrance vpeicosene copolymer peg-100 stearate cetearyl alcohol caprylyl glycol sorbitan oleate peg-8 laurate hexylene glycol tetrasodium glutamate diacetate xanthan gum glycerin trehalose chlorphenesin citric acid benzoic acid sorbic acid phenoxyethanol hydroxycitronellal butylphenyl methylpropional linalool hexyl cinnamal alpha-isomethyl ionone,True,"['fragrance', 'cetearyl alcohol', 'citric acid', 'phenoxyethanol']",1,1,1,1,1,0.09536784741144415,42,0.05128205128205128
Sun protect,Dermadoctor,Photo Dynamic Therapy® 3–in–1 Facial Lotion With Broad Spectrum SPF 30,85,Premium,3.9,0.2199999999999999,"['acrylatesc10-30 alkyl acrylate crosspolymer', 'anacyclus pyrethrum root extract', 'arnica montana flower extract', 'water', 'benzylidene dimethoxydimethylindanone', 'butyloctyl salicylate', 'butylparaben', 'c12-15 alkyl benzoate', 'camellia oleifera green tea leaf extract', 'camellia sinensis white tea leaf extract', 'carbomer', 'cucumis sativus cucumber fruit extract', 'cyclohexasiloxane', 'cyclopentasiloxane', 'diazolidinyl urea', 'disodium edta', 'ethylparaben', 'glycerin', 'glyceryl stearate se', 'lentinula edodes shiitake mushroom extract', 'methyl methacrylate glycol dimethacrylate crosspolymer', 'methylparaben', 'morinda citrifolia extract', 'phenoxyethanol', 'polysorbate 20', 'propylparaben', 'punica granatum pomegranate fruit extract', 'sodium ascorbyl phosphate', 'sodium hyaluronate', 'sorbitan oleate', 'stearic acid', 'tocopherol', 'tocopheryl acetate', 'tricalcium phosphate', 'triethanolamine', 'ubiquinone', 'yeast amino acids']",acrylatesc10-30 alkyl acrylate crosspolymer anacyclus pyrethrum root extract arnica montana flower extract water benzylidene dimethoxydimethylindanone butyloctyl salicylate butylparaben c12-15 alkyl benzoate camellia oleifera green tea leaf extract camellia sinensis white tea leaf extract carbomer cucumis sativus cucumber fruit extract cyclohexasiloxane cyclopentasiloxane diazolidinyl urea disodium edta ethylparaben glycerin glyceryl stearate se lentinula edodes shiitake mushroom extract methyl methacrylate glycol dimethacrylate crosspolymer methylparaben morinda citrifolia extract phenoxyethanol polysorbate 20 propylparaben punica granatum pomegranate fruit extract sodium ascorbyl phosphate sodium hyaluronate sorbitan oleate stearic acid tocopherol tocopheryl acetate tricalcium phosphate triethanolamine ubiquinone yeast amino acids,True,"['diazolidinyl urea', 'phenoxyethanol', 'triethanolamine']",0,0,0,0,0,0.22343324250681199,37,0.1282051282051282
Sun protect,Clinique,Broad Spectrum SPF 30 Mineral Sunscreen Fluid for Face,28,Medium,4.4,0.1199999999999998,"['titanium dioxide 32', 'zinc oxide 20water', 'dimethicone', 'butyloctyl salicylate', 'methyl trimethicone', 'isononyl isononanoate', 'neopentyl glycol diheptanoate', 'diethylhexyl succinate', 'c12-15 alkyl benzoate', 'butylene glycol', 'dipentaerythrityl tri-polyhydroxystearate', 'lauryl peg-9 polydimethylsiloxyethyl dimethicone', 'trimethylsiloxysilicate', 'hydroxyapatite', 'cetyl pegppg-101 dimethicone', 'hydrolyzed wheat proteinpvp crosspolymer', 'caprylyl glycol', 'dimethicone silylate', 'triethoxycaprylylsilane', 'dimethicone crosspolymer-3', 'dipropylene glycol', 'dimethiconepeg-1015 crosspolymer', 'isostearic acid', 'silica', 'polyhydroxystearic acid', 'sodium citrate', 'phenoxyethanol', 'iron oxides ci 77492', 'iron oxides ci 77491']",titanium dioxide 32 zinc oxide 20water dimethicone butyloctyl salicylate methyl trimethicone isononyl isononanoate neopentyl glycol diheptanoate diethylhexyl succinate c12-15 alkyl benzoate butylene glycol dipentaerythrityl tri-polyhydroxystearate lauryl peg-9 polydimethylsiloxyethyl dimethicone trimethylsiloxysilicate hydroxyapatite cetyl pegppg-101 dimethicone hydrolyzed wheat proteinpvp crosspolymer caprylyl glycol dimethicone silylate triethoxycaprylylsilane dimethicone crosspolymer-3 dipropylene glycol dimethiconepeg-1015 crosspolymer isostearic acid silica polyhydroxystearic acid sodium citrate phenoxyethanol iron oxides ci 77492 iron oxides ci 77491,True,['phenoxyethanol'],1,1,1,1,1,0.0681198910081744,29,1.0
Sun protect,Coola,Classic Sport SPF 50 - Fresh Mango,32,Medium,4.6,0.08,"['agave americana leaf extract organic', 'alcohol organic', 'arnica montana flower extract organic', 'beeswax organic', 'citric acid', 'citrus aurantium dulcis organic orange fruit water', 'dicaprylyl carbonate', 'fragrance', 'glycerin organic', 'hydrogenated methyl abietate', 'hydroxyethyl acrylatesodium acryloyldimethyl taurate copolymer', 'linum usitatissimum organic linseed seed oil', 'persea gratissima organic avocado oil', 'plankton extract', 'sodium stearoyl glutamate', 'sorbitolsebacic acid copolymer behenate', 'tocopherol', 'trisodium ethylenediamine disuccinate', 'xanthan gum']",agave americana leaf extract organic alcohol organic arnica montana flower extract organic beeswax organic citric acid citrus aurantium dulcis organic orange fruit water dicaprylyl carbonate fragrance glycerin organic hydrogenated methyl abietate hydroxyethyl acrylatesodium acryloyldimethyl taurate copolymer linum usitatissimum organic linseed seed oil persea gratissima organic avocado oil plankton extract sodium stearoyl glutamate sorbitolsebacic acid copolymer behenate tocopherol trisodium ethylenediamine disuccinate xanthan gum,True,"['alcohol organic', 'citric acid', 'fragrance']",1,1,1,1,1,0.07901907356948229,19,0.23076923076923078
Sun protect,Estée Lauder,DayWear Multi-Protection Anti-Oxidant Sheer Tint Release Moisturizer Broad Spectrum SPF 15 - Normal/ Combination Skin,54,Premium,4.6,0.08,"['daywear plus mltiprt moist spf 15 division el estee lauderactive ingredients octinoxate 750', 'octisalate 500', 'avobenzone 200ingredients water', 'dimethicone', 'capryliccapricmyristicstearic triglyceride', 'butylene glycol', 'cyclopentasiloxane', 'cetyl ricinoleate', 'steareth-2', 'di-c12-15 alkyl fumarate', 'polysilicone-11', 'pentylene glycol', 'steareth-21', 'aspalathus linearis red tea leaf extract', 'camellia sinensis white tea leaf extract', 'coffea arabica coffee seed extract', 'polygonum cuspidatum root extract', 'triticum vulgare wheat germ extract', 'betula alba birch bark extract', 'laminaria ochroleuca extract', 'hordeum vulgare barley extractextrait dorge', 'saccharomyces lysate extract', 'rosmarinus officinalis rosemary extract', 'vitis vinifera grape seed extract', 'ethylbisiminomethylguaiacol manganese chloride', 'cholesterol', 'phospholipids', 'maltodextrin', 'ascorbyl tocopheryl maleate', 'cyclodextrin', 'sodium hyaluronate', 'hydrogenated lecithin', 'trehalose', 'nordihydroguaiaretic acid', 'palmitoyl hydroxypropyltrimonium amylopectinglycerin crosspolymer', 'pantethine', 'linolenic acid', 'oryzanol', 'lecithin', 'squalane', 'linoleic acid', 'glycerin', 'sodium pca', 'urea', 'capryliccapric triglyceride', 'polyethylene', 'isopropyl myristate', 'behenyl alcohol', 'sodium carbomer', 'tromethamine', 'stearyl alcohol', 'pvphexadecene copolymer', 'polymethyl methacrylate', 'polyquaternium-51', 'carbomer', 'fragrance', 'disodium edta', 'sorbic acid', 'potassium sorbate', 'sodium dehydroacetate', 'chlorphenesin', 'phenoxyethanol', 'linalool', 'butylphenyl methylpropional', 'hydroxyisohexyl 3-cyclohexene carboxaldehyde', 'benzyl salicylate', 'titanium dioxide ci 77891', 'iron oxides ci 77491', 'ci 77492', 'ci 77499']",daywear plus mltiprt moist spf 15 division el estee lauderactive ingredients octinoxate 750 octisalate 500 avobenzone 200ingredients water dimethicone capryliccapricmyristicstearic triglyceride butylene glycol cyclopentasiloxane cetyl ricinoleate steareth-2 di-c12-15 alkyl fumarate polysilicone-11 pentylene glycol steareth-21 aspalathus linearis red tea leaf extract camellia sinensis white tea leaf extract coffea arabica coffee seed extract polygonum cuspidatum root extract triticum vulgare wheat germ extract betula alba birch bark extract laminaria ochroleuca extract hordeum vulgare barley extractextrait dorge saccharomyces lysate extract rosmarinus officinalis rosemary extract vitis vinifera grape seed extract ethylbisiminomethylguaiacol manganese chloride cholesterol phospholipids maltodextrin ascorbyl tocopheryl maleate cyclodextrin sodium hyaluronate hydrogenated lecithin trehalose nordihydroguaiaretic acid palmitoyl hydroxypropyltrimonium amylopectinglycerin crosspolymer pantethine linolenic acid oryzanol lecithin squalane linoleic acid glycerin sodium pca urea capryliccapric triglyceride polyethylene isopropyl myristate behenyl alcohol sodium carbomer tromethamine stearyl alcohol pvphexadecene copolymer polymethyl methacrylate polyquaternium-51 carbomer fragrance disodium edta sorbic acid potassium sorbate sodium dehydroacetate chlorphenesin phenoxyethanol linalool butylphenyl methylpropional hydroxyisohexyl 3-cyclohexene carboxaldehyde benzyl salicylate titanium dioxide ci 77891 iron oxides ci 77491 ci 77492 ci 77499,True,"['behenyl alcohol', 'stearyl alcohol', 'fragrance', 'phenoxyethanol']",0,0,0,0,0,0.13896457765667575,70,0.3974358974358974
Sun protect,Dr. Dennis Gross Skincare,Instant Radiance Sun Defense Sunscreen Broad Spectrum SPF 40,42,Medium,3.9,0.2199999999999999,"['water', 'glycerin', 'butylene glycol', 'isononyl isononanoate', 'pentylene glycol', 'carthamus tinctorius safflower seed oil', 'olea europaea olive fruit oil', 'c12-15 alkyl benzoate', 'coconut alkanes', 'hydroxyethyl acrylatesodium acryloyldimethyl taurate copolymer', 'ascorbyl glucoside', 'melatonin', 'tetrahexyldecyl ascorbate', 'tocopherol', 'tocopheryl acetate', 'nordihydroguaiaretic acid', 'sodium hyaluronate', 'palmitoyl tripeptide-38', 'echium plantagineum seed oil', 'oenothera biennis evening primrose oil', 'boerhavia diffusa root extract', 'phospholipids', 'sphingolipids', 'saccharide isomerate', 'citrus aurantium dulcis orange flower extract', 'glycolic acid', 'sodium pca', 'oleanolic acid', 'peg-60 almond glycerides', 'hydrogenated lecithin', 'acrylatescarbamate copolymer', 'bis-ethylhexyl hydroxydimethoxy benzylmalonate', 'coco-caprylatecaprate', 'aluminum hydroxide', 'xanthan gum', 'citric acid', 'disodium edta', 'hydroxypropyl cyclodextrin', 'sodium citrate', 'caprylyl glycol', 'isohexadecane', 'polyhydroxystearic acid', 'sodium hydroxide', 'tromethamine', 'bht', 'polysorbate 60', 'carbomer', 'isopropyl titanium triisostearate', 'sorbitan isostearate', 'stearic acid', 'benzyl alcohol', 'phenoxyethanol', 'potassium sorbate', 'sodium benzoate', 'citrus aurantium dulcis orange oil', '- may contain titanium dioxide ci 77891', 'mica ci 77019', 'iron oxides ci 77491', 'ci 77492', 'ci 77499']",water glycerin butylene glycol isononyl isononanoate pentylene glycol carthamus tinctorius safflower seed oil olea europaea olive fruit oil c12-15 alkyl benzoate coconut alkanes hydroxyethyl acrylatesodium acryloyldimethyl taurate copolymer ascorbyl glucoside melatonin tetrahexyldecyl ascorbate tocopherol tocopheryl acetate nordihydroguaiaretic acid sodium hyaluronate palmitoyl tripeptide-38 echium plantagineum seed oil oenothera biennis evening primrose oil boerhavia diffusa root extract phospholipids sphingolipids saccharide isomerate citrus aurantium dulcis orange flower extract glycolic acid sodium pca oleanolic acid peg-60 almond glycerides hydrogenated lecithin acrylatescarbamate copolymer bis-ethylhexyl hydroxydimethoxy benzylmalonate coco-caprylatecaprate aluminum hydroxide xanthan gum citric acid disodium edta hydroxypropyl cyclodextrin sodium citrate caprylyl glycol isohexadecane polyhydroxystearic acid sodium hydroxide tromethamine bht polysorbate 60 carbomer isopropyl titanium triisostearate sorbitan isostearate stearic acid benzyl alcohol phenoxyethanol potassium sorbate sodium benzoate citrus aurantium dulcis orange oil - may contain titanium dioxide ci 77891 mica ci 77019 iron oxides ci 77491 ci 77492 ci 77499,True,"['glycolic acid', 'citric acid', 'benzyl alcohol', 'phenoxyethanol', 'citrus aurantium dulcis orange oil']",1,1,1,1,1,0.10626702997275204,60,0.3076923076923077
Sun protect,Kiehl'S Since 1851,Super Fluid UV Mineral Defense Titanium Dioxide Sunscreen Broad Spectrum SPF 50+,38,Medium,3.7,0.26,"['water', 'isododecane', 'dimethicone', 'c12-15 alkyl benzoate', 'undecane', 'styreneacrylates copolymer', 'caprylyl methicone', 'nylon-12', 'butyloctyl salicylate', 'phenethyl benzoate', 'dicaprylyl carbonate', 'silica', 'triethylhexanoin', 'isohexadecane', 'tridecane', 'dicaprylyl ether', 'talc', 'dimethiconepeg-1015 crosspolymer', 'aluminum hydroxide', 'stearic acid', 'pentylene glycol', 'peg-9 polydimethylsiloxyethyl dimethicone', 'iron oxides', 'aluminum stearate', 'peg-8 laurate', 'phenoxyethanol', 'magnesium sulfate', 'caprylyl glycol', 'alumina', 'polyhydroxystearic acid', 'disteardimonium hectorite', 'tocopherol', 'propylene carbonate', 'benzoic acid', 'disodium stearoyl glutamate', 'peg-9']",water isododecane dimethicone c12-15 alkyl benzoate undecane styreneacrylates copolymer caprylyl methicone nylon-12 butyloctyl salicylate phenethyl benzoate dicaprylyl carbonate silica triethylhexanoin isohexadecane tridecane dicaprylyl ether talc dimethiconepeg-1015 crosspolymer aluminum hydroxide stearic acid pentylene glycol peg-9 polydimethylsiloxyethyl dimethicone iron oxides aluminum stearate peg-8 laurate phenoxyethanol magnesium sulfate caprylyl glycol alumina polyhydroxystearic acid disteardimonium hectorite tocopherol propylene carbonate benzoic acid disodium stearoyl glutamate peg-9,True,['phenoxyethanol'],0,0,0,1,1,0.09536784741144415,36,0.5769230769230769
